Member,Order,SKU,Created On,Description
M09736,8166849,7624788,15-02-2014 11:28,Ghee
M09736,8166849,15669811,15-02-2014 11:28,Almonds
M09736,8166849,15668379,15-02-2014 11:28,Other Vegetables
M09736,8166849,7572306,15-02-2014 11:28,Snacky Nuts
M09736,8181410,7570594,21-02-2014 11:58,Shoe Polish
M09736,8181410,34990774,21-02-2014 11:58,Eggs
M09736,8181410,92436826,21-02-2014 11:58,Washing Bars
M09736,8181410,15668467,21-02-2014 11:58,Beans
M09736,8181410,15669823,21-02-2014 11:58,Whole Spices
M09736,8181410,34989595,21-02-2014 11:58,Raisins
M09736,8181410,15669856,21-02-2014 11:58,Sugar
M09736,8181410,15669777,21-02-2014 11:58,Urad Dal
M09736,8181410,15669808,21-02-2014 11:58,Other Dry Fruits
M09736,8184240,93025752,22-02-2014 20:10,Cream Biscuits
M09736,8184240,34990774,22-02-2014 20:10,Eggs
M09736,8184240,29247171,22-02-2014 20:10,Whole Spices
M09736,8184240,7572306,22-02-2014 20:10,Snacky Nuts
M09736,8184240,15668375,22-02-2014 20:10,Root Vegetables
M09736,8184240,15668416,22-02-2014 20:10,Banana
M09736,8199070,34989207,31-01-2014 23:57,Corn Snacks
M09736,8199070,15669965,31-01-2014 23:57,Raisins
M09736,8199070,7572306,31-01-2014 23:57,Snacky Nuts
M09736,8199070,15669804,31-01-2014 23:57,Cashews
M09736,8199070,15669865,31-01-2014 23:57,Other Dals
M09736,8199070,15668521,31-01-2014 23:57,Bread
M09736,8199070,21409124,31-01-2014 23:57,Sugar Cubes
M09736,8199070,15668467,31-01-2014 23:57,Beans
M09736,8199070,15668375,31-01-2014 23:57,Root Vegetables
M09736,8199070,15668685,31-01-2014 23:57,Beans
M09736,8199070,34989209,31-01-2014 23:57,Corn Snacks
M09736,8199070,15669780,31-01-2014 23:57,Sugar
M09736,8199070,34990774,31-01-2014 23:57,Eggs
M09736,8199070,15669859,31-01-2014 23:57,Toor Dal
M09736,8199070,15668416,31-01-2014 23:57,Banana
M09736,8204275,15669871,2/2/14 17:36,Other Rice Products
M09736,8204275,15669784,2/2/14 17:36,Basmati Rice
M09736,8215927,15668521,8/2/14 9:51,Bread
M09736,8215927,15669767,8/2/14 9:51,Urad Dal
M09736,8215927,15668467,8/2/14 9:51,Beans
M09736,8215927,34989207,8/2/14 9:51,Corn Snacks
M09736,8215927,7569805,8/2/14 9:51,Namkeen
M09736,8215927,15668416,8/2/14 9:51,Banana
M09736,8215927,15669856,8/2/14 9:51,Sugar
M09736,8215927,15669789,8/2/14 9:51,Boiled Rice
M09736,8215927,7572306,8/2/14 9:51,Snacky Nuts
M09736,8215927,34989501,8/2/14 9:51,Other Dals
M09736,8215927,7548511,8/2/14 9:51,Liquid Soaps & Bars
M09736,8215927,15669760,8/2/14 9:51,Whole Spices
M09736,8215927,15669821,8/2/14 9:51,Whole Spices
M09736,8215927,15669815,8/2/14 9:51,Jaggery
M09736,8215927,15668377,8/2/14 9:51,Root Vegetables
M09736,8215927,15669830,8/2/14 9:51,Other Rice Products
M09736,8215927,7548497,8/2/14 9:51,Liquid Soaps & Bars
M09736,8215927,15668381,8/2/14 9:51,Other Vegetables
M09736,8215927,34989209,8/2/14 9:51,Corn Snacks
M09736,8219272,15669799,8/2/14 23:16,Raisins
M09736,8219272,21409124,8/2/14 23:16,Sugar Cubes
M09736,8219272,15668685,8/2/14 23:16,Beans
M09736,8225869,15668467,12/1/14 8:54,Beans
M09736,8225869,7572306,12/1/14 8:54,Snacky Nuts
M09736,8225869,7586526,12/1/14 8:54,Snacky Nuts
M09736,8225869,15668416,12/1/14 8:54,Banana
M09736,8225869,7593949,12/1/14 8:54,Cream Biscuits
M09736,8225869,34989209,12/1/14 8:54,Corn Snacks
M09736,8225869,15668377,12/1/14 8:54,Root Vegetables
M09736,8235993,15668451,17-01-2014 12:53,Brinjals
M09736,8235993,15668462,17-01-2014 12:53,Gourd & Cucumber
M09736,8235993,15669780,17-01-2014 12:53,Sugar
M09736,8235993,15668416,17-01-2014 12:53,Banana
M09736,8235993,15669863,17-01-2014 12:53,Moong Dal
M09736,8235993,7593949,17-01-2014 12:53,Cream Biscuits
M09736,8235993,15668685,17-01-2014 12:53,Beans
M09736,8235993,34989207,17-01-2014 12:53,Corn Snacks
M09736,8235993,15668375,17-01-2014 12:53,Root Vegetables
M09736,8235993,7574425,17-01-2014 12:53,Liquid Soaps & Bars
M09736,8235993,34989441,17-01-2014 12:53,Soya Products
M09736,8235993,15669810,17-01-2014 12:53,Almonds
M09736,8235993,15669865,17-01-2014 12:53,Other Dals
M09736,8235993,7569805,17-01-2014 12:53,Namkeen
M09736,8235993,15668521,17-01-2014 12:53,Bread
M09736,8235993,15668378,17-01-2014 12:53,Other Vegetables
M09736,8235993,34989209,17-01-2014 12:53,Corn Snacks
M09736,8239232,34990774,19-01-2014 16:35,Eggs
M09736,8251239,15668462,25-01-2014 09:17,Gourd & Cucumber
M09736,8251239,7633009,25-01-2014 09:17,Face Wash
M09736,8251239,15669767,25-01-2014 09:17,Urad Dal
M09736,8251239,15668521,25-01-2014 09:17,Bread
M09736,8251239,15669790,25-01-2014 09:17,Other Rice Products
M09736,8251239,34990774,25-01-2014 09:17,Eggs
M09736,8251239,15668685,25-01-2014 09:17,Beans
M09736,8251239,15668465,25-01-2014 09:17,Root Vegetables
M09736,8251239,15668416,25-01-2014 09:17,Banana
M09736,8251239,34987570,25-01-2014 09:17,Whole Spices
M09736,8251239,15669965,25-01-2014 09:17,Raisins
M09736,8251239,15668381,25-01-2014 09:17,Other Vegetables
M09736,8251239,93141092,25-01-2014 09:17,Yogurt & Lassi
M09736,8251239,15668377,25-01-2014 09:17,Root Vegetables
M09736,8251239,34989207,25-01-2014 09:17,Corn Snacks
M09736,8251239,92436826,25-01-2014 09:17,Washing Bars
M09736,8251239,15668467,25-01-2014 09:17,Beans
M09736,8251239,34989205,25-01-2014 09:17,Corn Snacks
M09736,8256240,34990774,27-01-2014 15:46,Eggs
M09736,8256240,15669797,27-01-2014 15:46,Raisins
M09736,8256240,34989209,27-01-2014 15:46,Corn Snacks
M09736,8280028,15668469,5/1/14 22:32,Beans
M09736,8280028,15668379,5/1/14 22:32,Other Vegetables
M09736,8280028,34990774,5/1/14 22:32,Eggs
M09736,8280028,7569805,5/1/14 22:32,Namkeen
M09736,8280028,15668478,5/1/14 22:32,Banana
M09736,8280028,15668375,5/1/14 22:32,Root Vegetables
M09736,8280028,15668465,5/1/14 22:32,Root Vegetables
M09736,8280028,7573939,5/1/14 22:32,Wafers
M09736,8282353,7623116,7/1/14 17:50,Liquid Soaps & Bars
M09736,8282353,15669807,7/1/14 17:50,Other Dry Fruits
M09736,8282353,15669804,7/1/14 17:50,Cashews
M09736,8282353,7548497,7/1/14 17:50,Liquid Soaps & Bars
M09736,8282353,15669772,7/1/14 17:50,Other Dals
M09736,8282353,92436826,7/1/14 17:50,Washing Bars
M09736,8282353,15669821,7/1/14 17:50,Whole Spices
M09736,8282353,15668521,7/1/14 17:50,Bread
M09736,8282353,15669789,7/1/14 17:50,Boiled Rice
M09736,8282353,15668381,7/1/14 17:50,Other Vegetables
M09736,8282353,15669780,7/1/14 17:50,Sugar
M09736,8303490,15669789,13-12-2013 23:50,Boiled Rice
M09736,8303490,15668521,13-12-2013 23:50,Bread
M09736,8303490,29247229,13-12-2013 23:50,Whole Spices
M09736,8303490,15669804,13-12-2013 23:50,Cashews
M09736,8303490,93156748,13-12-2013 23:50,Ground Coffee
M09736,8303490,7569805,13-12-2013 23:50,Namkeen
M09736,8303490,15669884,13-12-2013 23:50,Whole Spices
M09736,8303490,15669772,13-12-2013 23:50,Other Dals
M09736,8303490,15669830,13-12-2013 23:50,Other Rice Products
M09736,8303490,7573939,13-12-2013 23:50,Wafers
M09736,8303490,93025752,13-12-2013 23:50,Cream Biscuits
M09736,8303490,15668416,13-12-2013 23:50,Banana
M09736,8303490,7586073,13-12-2013 23:50,Instant Pastas
M09736,8303490,34990774,13-12-2013 23:50,Eggs
M09736,8303490,34989441,13-12-2013 23:50,Soya Products
M09736,8355751,15669815,7/12/13 11:13,Jaggery
M09736,8355751,15668688,7/12/13 11:13,Root Vegetables
M09736,8355751,7586147,7/12/13 11:13,Instant Pastas
M09736,8355751,7569805,7/12/13 11:13,Namkeen
M09736,8355751,34990774,7/12/13 11:13,Eggs
M09736,8355751,15669780,7/12/13 11:13,Sugar
M09736,8355751,15669790,7/12/13 11:13,Other Rice Products
M09736,8355751,15668469,7/12/13 11:13,Beans
M09736,8355751,15668465,7/12/13 11:13,Root Vegetables
M09736,8355751,15668375,7/12/13 11:13,Root Vegetables
M09736,8355751,15668478,7/12/13 11:13,Banana
M09736,8355751,15668379,7/12/13 11:13,Other Vegetables
M39021,6422636,7580802,28-09-2014 21:13,Sunflower Oils
M39021,6422636,15668453,28-09-2014 21:13,Brinjals
M39021,6422636,15668375,28-09-2014 21:13,Root Vegetables
M39021,6422636,15668379,28-09-2014 21:13,Other Vegetables
M39021,6422636,15669760,28-09-2014 21:13,Whole Spices
M39021,6422636,15668460,28-09-2014 21:13,Gourd & Cucumber
M39021,6422636,15668683,28-09-2014 21:13,Beans
M39021,6422636,15669875,28-09-2014 21:13,Toor Dal
M39021,6422636,34938526,28-09-2014 21:13,Other Sweets
M39021,6422636,15669872,28-09-2014 21:13,Avalakki / Poha
M39021,6422636,15668467,28-09-2014 21:13,Beans
M39021,6535983,7580802,6/9/14 14:53,Sunflower Oils
M39021,6535983,15668378,6/9/14 14:53,Other Vegetables
M39021,6535983,15668469,6/9/14 14:53,Beans
M39021,6535983,15669789,6/9/14 14:53,Boiled Rice
M39021,6535983,15668375,6/9/14 14:53,Root Vegetables
M39021,6535983,15669760,6/9/14 14:53,Whole Spices
M39021,6535983,15669778,6/9/14 14:53,Other Dals
M39021,6535983,15669884,6/9/14 14:53,Whole Spices
M39021,6535983,15668460,6/9/14 14:53,Gourd & Cucumber
M39021,6535983,15669777,6/9/14 14:53,Urad Dal
M39021,6535983,15669857,6/9/14 14:53,Raw Peanuts
M39021,6580213,15668462,31-08-2014 23:14,Gourd & Cucumber
M39021,6580213,15668469,31-08-2014 23:14,Beans
M39021,6580213,7580802,31-08-2014 23:14,Sunflower Oils
M39021,6580213,15669875,31-08-2014 23:14,Toor Dal
M39021,6580213,15668475,31-08-2014 23:14,Beans
M39021,6580213,15668460,31-08-2014 23:14,Gourd & Cucumber
M39021,6580213,15668378,31-08-2014 23:14,Other Vegetables
M39021,6580213,15668474,31-08-2014 23:14,Beans
M39021,6580213,15668463,31-08-2014 23:14,Gourd & Cucumber
M39021,6580213,15669872,31-08-2014 23:14,Avalakki / Poha
M39021,6615154,15668379,23-08-2014 16:59,Other Vegetables
M39021,6615154,15669872,23-08-2014 16:59,Avalakki / Poha
M39021,6615154,15668470,23-08-2014 16:59,Beans
M39021,6615154,15669789,23-08-2014 16:59,Boiled Rice
M39021,6615154,7580802,23-08-2014 16:59,Sunflower Oils
M39021,6615154,15668375,23-08-2014 16:59,Root Vegetables
M39021,6615154,15669868,23-08-2014 16:59,Other Dals
M39021,6615154,15669777,23-08-2014 16:59,Urad Dal
M39021,6615154,15668451,23-08-2014 16:59,Brinjals
M39021,6615154,15668460,23-08-2014 16:59,Gourd & Cucumber
M39021,6615154,15669875,23-08-2014 16:59,Toor Dal
M39021,6640545,15669875,10/8/14 21:03,Toor Dal
M39021,6640545,15668375,10/8/14 21:03,Root Vegetables
M39021,6640545,15668460,10/8/14 21:03,Gourd & Cucumber
M39021,6640545,7580802,10/8/14 21:03,Sunflower Oils
M39021,6640545,7572252,10/8/14 21:03,Cooking Paste
M39021,6640545,15669790,10/8/14 21:03,Other Rice Products
M39021,6640545,15669789,10/8/14 21:03,Boiled Rice
M39021,6640545,15668451,10/8/14 21:03,Brinjals
M39021,6640545,15668378,10/8/14 21:03,Other Vegetables
M39021,6640545,15669872,10/8/14 21:03,Avalakki / Poha
M39021,6653255,15668468,27-07-2014 21:04,Beans
M39021,6653255,7580802,27-07-2014 21:04,Sunflower Oils
M39021,6653255,15668466,27-07-2014 21:04,Root Vegetables
M39021,6653255,15669775,27-07-2014 21:04,Sooji & Rava
M39021,6653255,15669872,27-07-2014 21:04,Avalakki / Poha
M39021,6653255,15668470,27-07-2014 21:04,Beans
M39021,6653255,15669875,27-07-2014 21:04,Toor Dal
M39021,6653255,15668460,27-07-2014 21:04,Gourd & Cucumber
M39021,6653255,15668379,27-07-2014 21:04,Other Vegetables
M39021,6672883,15668462,2/8/14 11:36,Gourd & Cucumber
M39021,6672883,15668467,2/8/14 11:36,Beans
M39021,6672883,15668463,2/8/14 11:36,Gourd & Cucumber
M39021,6672883,15668470,2/8/14 11:36,Beans
M39021,6672883,15669778,2/8/14 11:36,Other Dals
M39021,6672883,15669875,2/8/14 11:36,Toor Dal
M39021,6672883,15668378,2/8/14 11:36,Other Vegetables
M39021,6672883,7580802,2/8/14 11:36,Sunflower Oils
M39021,6672883,15668451,2/8/14 11:36,Brinjals
M39021,6672883,15669777,2/8/14 11:36,Urad Dal
M39021,6672883,15669872,2/8/14 11:36,Avalakki / Poha
M39021,6672883,15669857,2/8/14 11:36,Raw Peanuts
M39021,6672883,7572252,2/8/14 11:36,Cooking Paste
M39021,6694996,7572252,20-07-2014 20:46,Cooking Paste
M39021,6694996,7580802,20-07-2014 20:46,Sunflower Oils
M39021,6694996,15668683,20-07-2014 20:46,Beans
M39021,6694996,15669775,20-07-2014 20:46,Sooji & Rava
M39021,6694996,15669872,20-07-2014 20:46,Avalakki / Poha
M39021,6694996,15668379,20-07-2014 20:46,Other Vegetables
M39021,6694996,15668453,20-07-2014 20:46,Brinjals
M39021,6694996,15669760,20-07-2014 20:46,Whole Spices
M39021,6694996,15668688,20-07-2014 20:46,Root Vegetables
M39021,6737225,7572252,13-07-2014 23:35,Cooking Paste
M39021,6737225,15668688,13-07-2014 23:35,Root Vegetables
M39021,6737225,15668683,13-07-2014 23:35,Beans
M39021,6737225,15668379,13-07-2014 23:35,Other Vegetables
M39021,6737225,15668460,13-07-2014 23:35,Gourd & Cucumber
M39021,6737225,7580802,13-07-2014 23:35,Sunflower Oils
M39021,6737225,15669875,13-07-2014 23:35,Toor Dal
M39021,6737225,15669777,13-07-2014 23:35,Urad Dal
M39021,6737225,21408952,13-07-2014 23:35,Whole Spices
M39021,6737225,15669818,13-07-2014 23:35,Whole Spices
M39021,6752976,15669760,29-06-2014 16:27,Whole Spices
M39021,6752976,15669875,29-06-2014 16:27,Toor Dal
M39021,6752976,15669884,29-06-2014 16:27,Whole Spices
M39021,6752976,15668460,29-06-2014 16:27,Gourd & Cucumber
M39021,6752976,15669857,29-06-2014 16:27,Raw Peanuts
M39021,6752976,7580802,29-06-2014 16:27,Sunflower Oils
M39021,6752976,15668475,29-06-2014 16:27,Beans
M39021,6752976,15669789,29-06-2014 16:27,Boiled Rice
M39021,6752976,15668375,29-06-2014 16:27,Root Vegetables
M39021,6752976,34987568,29-06-2014 16:27,Whole Spices
M39021,6777380,7580802,6/7/14 13:24,Sunflower Oils
M39021,6777380,15669790,6/7/14 13:24,Other Rice Products
M39021,6777380,15668377,6/7/14 13:24,Root Vegetables
M39021,6777380,15668381,6/7/14 13:24,Other Vegetables
M39021,6777380,15669789,6/7/14 13:24,Boiled Rice
M39021,6777380,15668453,6/7/14 13:24,Brinjals
M39021,6777380,15668466,6/7/14 13:24,Root Vegetables
M39021,6797135,15668683,22-06-2014 20:57,Beans
M39021,6797135,15668375,22-06-2014 20:57,Root Vegetables
M39021,6797135,15669875,22-06-2014 20:57,Toor Dal
M39021,6797135,21409130,22-06-2014 20:57,Other Flours
M39021,6797135,15668381,22-06-2014 20:57,Other Vegetables
M39021,6797135,15669777,22-06-2014 20:57,Urad Dal
M39021,6797135,7580802,22-06-2014 20:57,Sunflower Oils
M39021,6797135,15668379,22-06-2014 20:57,Other Vegetables
M39021,6797135,7572432,22-06-2014 20:57,Cooking Paste
M39021,6797135,15669790,22-06-2014 20:57,Other Rice Products
M39021,6797135,15668460,22-06-2014 20:57,Gourd & Cucumber
M39021,6797135,15669789,22-06-2014 20:57,Boiled Rice
M39021,7347734,15669763,16-10-2013 11:58,Other Dals
M39021,7347734,15669777,16-10-2013 11:58,Urad Dal
M39021,7347734,7580802,16-10-2013 11:58,Sunflower Oils
M39021,7347734,15669856,16-10-2013 11:58,Sugar
M39021,7347734,15669872,16-10-2013 11:58,Avalakki / Poha
M39021,7367297,7580802,27-10-2013 23:05,Sunflower Oils
M39021,7367297,15669872,27-10-2013 23:05,Avalakki / Poha
M39021,7367297,15668469,27-10-2013 23:05,Beans
M39021,7367297,15668687,27-10-2013 23:05,Root Vegetables
M39021,7368071,15669856,28-10-2013 23:50,Sugar
M39021,7385844,15668377,29-09-2013 18:37,Root Vegetables
M39021,7385844,15668466,29-09-2013 18:37,Root Vegetables
M39021,7385844,15668457,29-09-2013 18:37,Brinjals
M39021,7385844,7580802,29-09-2013 18:37,Sunflower Oils
M39021,7385844,15668469,29-09-2013 18:37,Beans
M39021,7385844,15668458,29-09-2013 18:37,Brinjals
M39021,7399130,15669777,7/10/13 0:09,Urad Dal
M39021,7399130,15669790,7/10/13 0:09,Other Rice Products
M39021,7399130,15669789,7/10/13 0:09,Boiled Rice
M39021,7399130,15669821,7/10/13 0:09,Whole Spices
M39021,7399130,15669884,7/10/13 0:09,Whole Spices
M39021,7399130,15669829,7/10/13 0:09,Raw Rice
M39021,7399130,15669872,7/10/13 0:09,Avalakki / Poha
M39021,7399130,7570928,7/10/13 0:09,Shaving Brush
M39021,7399130,15669817,7/10/13 0:09,Whole Spices
M39021,7417716,15668521,10/9/13 8:50,Bread
M39021,7417716,15668687,10/9/13 8:50,Root Vegetables
M39021,7417716,15668457,10/9/13 8:50,Brinjals
M39021,7417716,15668458,10/9/13 8:50,Brinjals
M39021,7417716,15668381,10/9/13 8:50,Other Vegetables
M39021,7417716,15668480,10/9/13 8:50,Bread
M39021,7417716,7580802,10/9/13 8:50,Sunflower Oils
M39021,7426435,15668472,15-09-2013 21:25,Beans
M39021,7426435,7637309,15-09-2013 21:25,Mosquito Repellent
M39021,7426435,15668453,15-09-2013 21:25,Brinjals
M39021,7426435,15668460,15-09-2013 21:25,Gourd & Cucumber
M39021,7456166,7580802,25-08-2013 20:40,Sunflower Oils
M39021,7456166,15668480,25-08-2013 20:40,Bread
M39021,7456166,15668377,25-08-2013 20:40,Root Vegetables
M39021,7456166,7572300,25-08-2013 20:40,Namkeen
M39021,7456166,15668521,25-08-2013 20:40,Bread
M39021,7456166,15668472,25-08-2013 20:40,Beans
M39021,7456166,15668458,25-08-2013 20:40,Brinjals
M39021,7456166,15668379,25-08-2013 20:40,Other Vegetables
M39021,7456166,7578347,25-08-2013 20:40,Chilli & Soya Sauces
M39021,7468811,15669958,1/9/13 18:52,Other Dry Fruits
M39021,7468811,15669961,1/9/13 18:52,Other Dry Fruits
M39021,7468811,15669872,1/9/13 18:52,Avalakki / Poha
M39021,7468811,7580802,1/9/13 18:52,Sunflower Oils
M39021,7468811,7637309,1/9/13 18:52,Mosquito Repellent
M39021,7477482,15669872,29-07-2013 15:35,Avalakki / Poha
M39021,7477482,15668466,29-07-2013 15:35,Root Vegetables
M39021,7477482,15668688,29-07-2013 15:35,Root Vegetables
M39021,7477482,15669824,29-07-2013 15:35,Raw Rice
M39021,7477482,15668458,29-07-2013 15:35,Brinjals
M39021,7477482,15668379,29-07-2013 15:35,Other Vegetables
M39021,7486720,15669857,3/8/13 21:29,Raw Peanuts
M39021,7486720,15669878,3/8/13 21:29,Toor Dal
M39021,7486720,7580802,3/8/13 21:29,Sunflower Oils
M39021,7486720,15668453,3/8/13 21:29,Brinjals
M39021,7486720,15668458,3/8/13 21:29,Brinjals
M39021,7486720,15668469,3/8/13 21:29,Beans
M39021,7486720,15668379,3/8/13 21:29,Other Vegetables
M39021,7503561,7580802,13-08-2013 15:50,Sunflower Oils
M39021,7503561,15668688,13-08-2013 15:50,Root Vegetables
M39021,7503561,15668379,13-08-2013 15:50,Other Vegetables
M39021,7503561,15668453,13-08-2013 15:50,Brinjals
M39021,7503561,15668480,13-08-2013 15:50,Bread
M39021,7503561,15668521,13-08-2013 15:50,Bread
M39021,7864769,15668460,7/6/14 20:45,Gourd & Cucumber
M39021,7864769,15668453,7/6/14 20:45,Brinjals
M39021,7864769,15669814,7/6/14 20:45,Jaggery
M39021,7864769,15668379,7/6/14 20:45,Other Vegetables
M39021,7864769,15668375,7/6/14 20:45,Root Vegetables
M39021,7864769,7580802,7/6/14 20:45,Sunflower Oils
M39021,7864769,15669878,7/6/14 20:45,Toor Dal
M39021,7864769,15668683,7/6/14 20:45,Beans
M39021,7864769,7572252,7/6/14 20:45,Cooking Paste
M39021,7911131,15668460,1/6/14 15:07,Gourd & Cucumber
M39021,7911131,15669878,1/6/14 15:07,Toor Dal
M39021,7911131,15669790,1/6/14 15:07,Other Rice Products
M39021,7911131,15669777,1/6/14 15:07,Urad Dal
M39021,7911131,15668467,1/6/14 15:07,Beans
M39021,7911131,15669789,1/6/14 15:07,Boiled Rice
M39021,7911131,15668379,1/6/14 15:07,Other Vegetables
M39021,7911131,15668453,1/6/14 15:07,Brinjals
M39021,7911131,15668377,1/6/14 15:07,Root Vegetables
M39021,7934637,7580802,18-05-2014 10:37,Sunflower Oils
M39021,7934637,15668684,18-05-2014 10:37,Beans
M39021,7934637,15668379,18-05-2014 10:37,Other Vegetables
M39021,7934637,15668685,18-05-2014 10:37,Beans
M39021,7934637,15668451,18-05-2014 10:37,Brinjals
M39021,7934637,15669794,18-05-2014 10:37,Other Dry Fruits
M39021,7934637,15668460,18-05-2014 10:37,Gourd & Cucumber
M39021,7934637,15669814,18-05-2014 10:37,Jaggery
M39021,7934637,15668377,18-05-2014 10:37,Root Vegetables
M39021,7953630,15668467,25-05-2014 14:14,Beans
M39021,7953630,15669789,25-05-2014 14:14,Boiled Rice
M39021,7953630,15668451,25-05-2014 14:14,Brinjals
M39021,7953630,15669857,25-05-2014 14:14,Raw Peanuts
M39021,7953630,7580802,25-05-2014 14:14,Sunflower Oils
M39021,7963049,15668467,4/5/14 22:45,Beans
M39021,7963049,15669775,4/5/14 22:45,Sooji & Rava
M39021,7963049,15668466,4/5/14 22:45,Root Vegetables
M39021,7963049,15668381,4/5/14 22:45,Other Vegetables
M39021,7963049,15668380,4/5/14 22:45,Other Vegetables
M39021,7963049,7580802,4/5/14 22:45,Sunflower Oils
M39021,7963049,15669856,4/5/14 22:45,Sugar
M39021,7963049,15669872,4/5/14 22:45,Avalakki / Poha
M39021,7963049,15668377,4/5/14 22:45,Root Vegetables
M39021,7963049,15669875,4/5/14 22:45,Toor Dal
M39021,8056807,15668460,19-04-2014 23:20,Gourd & Cucumber
M39021,8056807,15669790,19-04-2014 23:20,Other Rice Products
M39021,8056807,7580802,19-04-2014 23:20,Sunflower Oils
M39021,8056807,15668377,19-04-2014 23:20,Root Vegetables
M39021,8056807,15668475,19-04-2014 23:20,Beans
M39021,8056807,15668467,19-04-2014 23:20,Beans
M39021,8056807,15669789,19-04-2014 23:20,Boiled Rice
